,index,file_name,age_min,age_max
736,774,004173.jpg,34.0,42.0
737,775,007592.jpg,40.0,48.0
738,776,001451.jpg,19.0,25.0
739,777,002814.jpg,41.0,49.0
740,778,004798.jpg,53.0,61.0
741,779,004886.jpg,45.0,53.0
742,781,005590.jpg,13.0,19.0
743,782,001859.jpg,22.0,30.0
744,783,001371.jpg,48.0,56.0
745,784,006358.jpg,25.0,33.0
746,785,000884.jpg,42.0,50.0
747,786,006991.jpg,27.0,35.0
748,787,005999.jpg,70.0,78.0
749,788,001314.jpg,28.0,36.0
750,789,001375.jpg,38.0,46.0
751,790,002892.jpg,22.0,30.0
752,791,005718.jpg,35.0,43.0
753,792,001705.jpg,72.0,80.0
754,793,005345.jpg,31.0,39.0
755,794,006700.jpg,58.0,66.0
756,795,003306.jpg,31.0,39.0
757,796,004451.jpg,24.0,32.0
758,797,002088.jpg,20.0,28.0
759,798,001400.jpg,18.0,22.0
760,799,001340.jpg,44.0,52.0
761,800,004874.jpg,43.0,51.0
762,801,002965.jpg,18.0,22.0
763,802,003105.jpg,30.0,38.0
764,803,005981.jpg,13.0,21.0
765,804,005619.jpg,24.0,32.0
766,805,005537.jpg,45.0,53.0
767,806,001429.jpg,0.0,4.0
768,807,000849.jpg,21.0,29.0
769,808,002992.jpg,16.0,22.0
770,809,004853.jpg,29.0,37.0
771,810,005233.jpg,69.0,77.0
772,811,006263.jpg,34.0,42.0
773,812,003826.jpg,41.0,49.0
774,813,003432.jpg,33.0,41.0
775,814,003235.jpg,19.0,25.0
776,815,003806.jpg,33.0,41.0
777,816,001901.jpg,22.0,30.0
778,817,005303.jpg,51.0,59.0
779,818,000763.jpg,18.0,22.0
780,819,005894.jpg,23.0,31.0
781,820,000456.jpg,43.0,51.0
782,821,002510.jpg,58.0,66.0
783,822,005774.jpg,32.0,40.0
784,823,006302.jpg,19.0,25.0
785,824,002205.jpg,38.0,46.0
786,825,002195.jpg,21.0,29.0
787,826,003686.jpg,21.0,29.0
788,827,000379.jpg,47.0,55.0
789,828,002898.jpg,23.0,31.0
790,829,001866.jpg,16.0,22.0
791,830,006525.jpg,29.0,37.0
792,832,002916.jpg,14.0,22.0
793,833,002183.jpg,19.0,27.0
794,834,004068.jpg,22.0,30.0
795,835,001552.jpg,27.0,35.0
796,836,001783.jpg,31.0,39.0
797,837,002800.jpg,26.0,34.0
798,838,005734.jpg,39.0,47.0
799,839,003967.jpg,41.0,49.0
800,840,006983.jpg,19.0,25.0
801,841,004623.jpg,28.0,36.0
802,842,001208.jpg,21.0,29.0
803,843,006631.jpg,48.0,56.0
804,844,006328.jpg,39.0,47.0
805,845,002149.jpg,30.0,38.0
806,846,001613.jpg,48.0,56.0
807,847,006559.jpg,22.0,30.0
808,848,004585.jpg,43.0,51.0
809,849,002527.jpg,19.0,23.0
810,850,006783.jpg,59.0,67.0
811,851,005409.jpg,16.0,22.0
812,853,002014.jpg,20.0,28.0
813,854,004657.jpg,50.0,58.0
814,855,003033.jpg,21.0,29.0
815,856,002386.jpg,40.0,48.0
816,857,004391.jpg,18.0,22.0
817,858,001241.jpg,23.0,31.0
818,859,003992.jpg,21.0,29.0
819,860,000897.jpg,47.0,55.0
820,861,001624.jpg,29.0,37.0
821,862,006280.jpg,21.0,29.0
822,863,006515.jpg,34.0,42.0
823,864,003558.jpg,37.0,45.0
824,865,007587.jpg,31.0,39.0
825,866,004005.jpg,19.0,23.0
826,867,003859.jpg,30.0,38.0
827,868,001435.jpg,0.0,3.0
828,869,005440.jpg,32.0,40.0
829,870,006529.jpg,42.0,50.0
830,871,005444.jpg,14.0,22.0
831,872,005325.jpg,25.0,33.0
832,873,003671.jpg,52.0,60.0
833,874,004533.jpg,34.0,42.0
834,875,005523.jpg,21.0,29.0
835,876,003508.jpg,26.0,34.0
836,877,002991.jpg,19.0,25.0
837,878,005506.jpg,20.0,28.0
838,879,005110.jpg,24.0,32.0
839,880,003861.jpg,24.0,32.0
840,881,001865.jpg,19.0,23.0
841,882,006343.jpg,24.0,32.0
842,883,003651.jpg,19.0,23.0
843,884,000287.jpg,19.0,23.0
844,885,002230.jpg,23.0,31.0
845,886,005357.jpg,14.0,22.0
846,887,003416.jpg,28.0,36.0
847,889,000446.jpg,24.0,32.0
848,890,001390.jpg,21.0,29.0
849,891,001982.jpg,25.0,33.0
850,892,004736.jpg,24.0,32.0
851,893,006089.jpg,22.0,30.0
852,894,004152.jpg,45.0,53.0
853,895,000126.jpg,35.0,43.0
854,896,003642.jpg,35.0,43.0
855,897,005930.jpg,24.0,32.0
856,898,003933.jpg,31.0,39.0
857,900,003461.jpg,28.0,36.0
858,902,000677.jpg,22.0,30.0
859,903,001035.jpg,24.0,32.0
860,904,000674.jpg,0.0,3.0
861,905,003629.jpg,24.0,32.0
862,906,000001.jpg,16.0,22.0
863,907,002028.jpg,22.0,30.0
864,908,006070.jpg,20.0,28.0
865,909,000736.jpg,19.0,27.0
866,910,000831.jpg,39.0,47.0
867,911,004529.jpg,31.0,39.0
868,912,005600.jpg,27.0,35.0
869,913,002635.jpg,38.0,46.0
870,914,002979.jpg,25.0,33.0
871,915,005629.jpg,13.0,21.0
872,916,004490.jpg,19.0,23.0
873,917,000802.jpg,24.0,32.0
874,919,000434.jpg,20.0,28.0
875,920,001924.jpg,20.0,28.0
876,921,001271.jpg,29.0,37.0
877,922,000280.jpg,29.0,37.0
878,923,007192.jpg,21.0,29.0
879,924,000225.jpg,24.0,32.0
880,925,003870.jpg,31.0,39.0
881,926,003017.jpg,16.0,22.0
882,927,004605.jpg,18.0,22.0
883,928,000640.jpg,1.0,7.0
884,929,002116.jpg,28.0,36.0
885,930,001443.jpg,13.0,19.0
886,931,007535.jpg,3.0,7.0
887,932,006634.jpg,31.0,39.0
888,933,002514.jpg,22.0,30.0
889,934,006574.jpg,27.0,35.0
890,935,005568.jpg,13.0,21.0
891,937,004726.jpg,34.0,42.0
892,938,000163.jpg,41.0,49.0
893,939,007455.jpg,63.0,71.0
894,940,004078.jpg,33.0,41.0
895,941,006831.jpg,13.0,19.0
896,942,006222.jpg,40.0,48.0
897,943,007075.jpg,22.0,30.0
898,944,001677.jpg,19.0,25.0
899,945,007344.jpg,27.0,35.0
900,946,006512.jpg,48.0,56.0
901,947,003286.jpg,42.0,50.0
902,948,003555.jpg,19.0,27.0
903,949,006304.jpg,25.0,33.0
904,950,003873.jpg,20.0,28.0
905,951,005076.jpg,25.0,33.0
906,952,000279.jpg,1.0,5.0
907,953,001246.jpg,34.0,42.0
908,954,003004.jpg,29.0,37.0
909,955,005038.jpg,22.0,30.0
910,956,006639.jpg,24.0,32.0
911,957,006586.jpg,42.0,50.0
912,958,002977.jpg,14.0,22.0
913,960,002639.jpg,22.0,30.0
914,961,003437.jpg,19.0,23.0
915,962,000327.jpg,12.0,18.0
916,963,005408.jpg,23.0,31.0
917,964,003582.jpg,14.0,22.0
918,965,001068.jpg,18.0,22.0
919,966,001545.jpg,26.0,34.0
920,967,006394.jpg,40.0,48.0
921,968,003211.jpg,11.0,17.0
922,969,004889.jpg,27.0,35.0
923,970,006099.jpg,19.0,23.0
924,971,003055.jpg,38.0,46.0
925,972,002737.jpg,26.0,34.0
926,973,005030.jpg,0.0,4.0
927,974,006136.jpg,41.0,49.0
928,975,002197.jpg,14.0,22.0
929,976,004470.jpg,35.0,43.0
930,977,000561.jpg,28.0,36.0
931,978,007482.jpg,19.0,23.0
932,979,004572.jpg,56.0,64.0
933,980,006160.jpg,34.0,42.0
934,981,002463.jpg,11.0,17.0
935,982,003995.jpg,13.0,21.0
936,983,006600.jpg,26.0,34.0
937,985,003559.jpg,21.0,29.0
938,986,001814.jpg,42.0,50.0
939,987,003389.jpg,51.0,59.0
940,988,005083.jpg,36.0,44.0
941,989,000618.jpg,20.0,28.0
942,990,001258.jpg,27.0,35.0
943,991,005994.jpg,9.0,17.0
944,992,002030.jpg,60.0,68.0
945,993,003864.jpg,60.0,68.0
946,994,002687.jpg,45.0,53.0
947,995,001326.jpg,37.0,45.0
948,996,000097.jpg,48.0,56.0
949,997,007468.jpg,29.0,37.0
950,998,004106.jpg,33.0,41.0
951,999,005814.jpg,35.0,43.0
952,1000,006402.jpg,24.0,32.0
953,1001,004059.jpg,32.0,40.0
954,1002,003474.jpg,24.0,32.0
955,1003,004937.jpg,20.0,28.0
956,1004,003895.jpg,18.0,22.0
957,1005,003574.jpg,34.0,42.0
958,1007,001421.jpg,30.0,38.0
959,1008,005801.jpg,23.0,31.0
960,1009,001135.jpg,3.0,7.0
961,1010,002231.jpg,11.0,17.0
962,1011,004273.jpg,33.0,41.0
963,1012,004241.jpg,13.0,21.0
964,1013,005946.jpg,35.0,43.0
965,1014,001339.jpg,25.0,33.0
966,1015,001221.jpg,13.0,21.0
967,1016,007064.jpg,19.0,23.0
968,1017,004603.jpg,22.0,30.0
969,1018,004364.jpg,16.0,22.0
970,1019,002037.jpg,35.0,43.0
971,1020,002560.jpg,20.0,28.0
972,1021,001481.jpg,0.0,3.0
973,1022,000185.jpg,19.0,27.0
974,1023,004596.jpg,19.0,23.0
975,1024,003360.jpg,49.0,57.0
976,1025,001732.jpg,52.0,60.0
977,1026,003234.jpg,45.0,53.0
978,1027,000349.jpg,51.0,59.0
979,1028,005575.jpg,19.0,27.0
980,1029,001995.jpg,23.0,31.0
981,1031,003517.jpg,21.0,29.0
982,1032,002241.jpg,0.0,3.0
983,1033,003664.jpg,62.0,70.0
984,1034,005655.jpg,34.0,42.0
985,1035,001061.jpg,30.0,38.0
986,1036,001489.jpg,27.0,35.0
987,1037,000633.jpg,19.0,25.0
988,1038,005351.jpg,18.0,22.0
989,1040,003138.jpg,30.0,38.0
990,1041,005391.jpg,23.0,31.0
991,1042,001548.jpg,40.0,48.0
992,1043,006571.jpg,19.0,27.0
993,1044,000664.jpg,20.0,28.0
994,1045,006656.jpg,35.0,43.0
995,1047,004386.jpg,14.0,22.0
996,1048,001198.jpg,71.0,79.0
997,1050,007118.jpg,23.0,31.0
998,1051,004110.jpg,31.0,39.0
999,1052,005256.jpg,41.0,49.0
1000,1053,002009.jpg,19.0,25.0
1001,1054,003268.jpg,20.0,28.0
1002,1055,006017.jpg,37.0,45.0
1003,1056,005597.jpg,58.0,66.0
1004,1057,000735.jpg,18.0,22.0
1005,1058,005018.jpg,33.0,41.0
1006,1059,002465.jpg,50.0,58.0
1007,1060,006847.jpg,24.0,32.0
1008,1062,006066.jpg,31.0,39.0
1009,1063,004209.jpg,23.0,31.0
1010,1064,001782.jpg,20.0,28.0
1011,1065,000090.jpg,19.0,27.0
1012,1066,002054.jpg,57.0,65.0
1013,1067,002393.jpg,30.0,38.0
1014,1068,001879.jpg,20.0,28.0
1015,1069,002146.jpg,22.0,30.0
1016,1070,002583.jpg,36.0,44.0
1017,1071,006864.jpg,32.0,40.0
1018,1072,003073.jpg,19.0,27.0
1019,1073,002379.jpg,23.0,31.0
1020,1074,007335.jpg,0.0,3.0
1021,1075,005313.jpg,50.0,58.0
1022,1076,004295.jpg,16.0,22.0
1023,1077,000162.jpg,30.0,38.0
1024,1078,007560.jpg,8.0,16.0
1025,1079,000234.jpg,32.0,40.0
1026,1080,002253.jpg,0.0,3.0
1027,1082,002688.jpg,14.0,22.0
1028,1083,002174.jpg,13.0,21.0
1029,1084,002400.jpg,20.0,28.0
1030,1085,006494.jpg,28.0,36.0
1031,1086,003417.jpg,13.0,19.0
1032,1087,004697.jpg,21.0,29.0
1033,1088,001259.jpg,1.0,5.0
1034,1089,001173.jpg,56.0,64.0
1035,1090,006621.jpg,39.0,47.0
1036,1091,004427.jpg,13.0,21.0
1037,1092,007191.jpg,6.0,14.0
1038,1093,002268.jpg,21.0,29.0
1039,1094,000516.jpg,33.0,41.0
1040,1095,005759.jpg,35.0,43.0
1041,1096,003621.jpg,40.0,48.0
1042,1097,000867.jpg,48.0,56.0
1043,1098,004808.jpg,19.0,23.0
1044,1099,004904.jpg,57.0,65.0
1045,1100,002643.jpg,47.0,55.0
1046,1101,001878.jpg,50.0,58.0
1047,1102,005092.jpg,12.0,18.0
1048,1103,001214.jpg,27.0,35.0
1049,1104,005935.jpg,21.0,29.0
1050,1105,005323.jpg,32.0,40.0
1051,1106,004043.jpg,20.0,28.0
1052,1108,001004.jpg,16.0,22.0
1053,1109,007502.jpg,47.0,55.0
1054,1110,005103.jpg,24.0,32.0
1055,1112,005534.jpg,74.0,82.0
1056,1113,005886.jpg,42.0,50.0
1057,1114,004539.jpg,39.0,47.0
1058,1115,005465.jpg,33.0,41.0
1059,1116,006588.jpg,28.0,36.0
1060,1117,005429.jpg,20.0,28.0
1061,1118,004624.jpg,1.0,5.0
1062,1119,003165.jpg,14.0,22.0
1063,1120,000850.jpg,19.0,25.0
1064,1122,003298.jpg,46.0,54.0
1065,1123,003144.jpg,24.0,32.0
1066,1124,005888.jpg,34.0,42.0
1067,1125,005813.jpg,41.0,49.0
1068,1127,004924.jpg,24.0,32.0
1069,1129,003006.jpg,19.0,23.0
1070,1130,002836.jpg,19.0,27.0
1071,1131,001644.jpg,13.0,19.0
1072,1132,001433.jpg,5.0,9.0
1073,1133,004317.jpg,22.0,30.0
1074,1134,002391.jpg,26.0,34.0
1075,1135,004095.jpg,14.0,22.0
1076,1136,003613.jpg,19.0,23.0
1077,1137,003586.jpg,54.0,64.0
1078,1138,005094.jpg,12.0,18.0
1079,1139,000814.jpg,26.0,34.0
1080,1140,005531.jpg,14.0,22.0
1081,1141,005120.jpg,21.0,29.0
1082,1142,006752.jpg,14.0,22.0
1083,1143,007315.jpg,28.0,36.0
1084,1144,001876.jpg,19.0,25.0
1085,1145,005034.jpg,19.0,25.0
1086,1146,001038.jpg,37.0,45.0
1087,1147,000539.jpg,42.0,50.0
1088,1148,000093.jpg,53.0,61.0
1089,1149,003150.jpg,19.0,25.0
1090,1150,005683.jpg,22.0,30.0
1091,1151,002507.jpg,43.0,51.0
1092,1152,001132.jpg,25.0,33.0
1093,1153,004346.jpg,19.0,27.0
1094,1154,005126.jpg,51.0,59.0
1095,1155,001689.jpg,34.0,42.0
1096,1156,000555.jpg,22.0,30.0
1097,1157,005202.jpg,22.0,30.0
1098,1158,003516.jpg,33.0,41.0
1099,1159,000294.jpg,3.0,9.0
1100,1160,005385.jpg,40.0,48.0
1101,1161,001020.jpg,29.0,37.0
1102,1162,005065.jpg,19.0,25.0
1103,1163,001589.jpg,48.0,56.0
1104,1165,000688.jpg,40.0,48.0
1105,1166,000252.jpg,32.0,40.0
1106,1167,001510.jpg,36.0,44.0
1107,1168,006421.jpg,25.0,33.0
1108,1169,006669.jpg,66.0,74.0
1109,1170,006335.jpg,23.0,31.0
1110,1171,005213.jpg,50.0,58.0
1111,1173,004441.jpg,29.0,37.0
1112,1174,001862.jpg,13.0,21.0
1113,1175,006769.jpg,26.0,34.0
1114,1177,006546.jpg,20.0,28.0
1115,1178,003068.jpg,46.0,54.0
1116,1179,005282.jpg,30.0,38.0
1117,1180,005701.jpg,37.0,45.0
1118,1181,006144.jpg,23.0,31.0
1119,1182,005526.jpg,20.0,28.0
1120,1183,007479.jpg,23.0,31.0
1121,1184,001673.jpg,22.0,30.0
1122,1186,001854.jpg,24.0,32.0
1123,1187,005253.jpg,27.0,35.0
1124,1188,004356.jpg,23.0,31.0
1125,1189,000525.jpg,38.0,46.0
1126,1190,005829.jpg,42.0,50.0
1127,1191,003257.jpg,23.0,31.0
1128,1192,007349.jpg,1.0,5.0
1129,1193,000435.jpg,57.0,65.0
1130,1194,001012.jpg,16.0,22.0
1131,1195,000833.jpg,19.0,23.0
1132,1196,005961.jpg,59.0,67.0
1133,1197,003512.jpg,44.0,52.0
1134,1198,003476.jpg,39.0,47.0
1135,1199,001032.jpg,36.0,44.0
1136,1200,000968.jpg,22.0,30.0
1137,1201,007100.jpg,25.0,33.0
1138,1202,004381.jpg,54.0,62.0
1139,1203,007574.jpg,16.0,22.0
1140,1204,006592.jpg,13.0,21.0
1141,1205,004859.jpg,1.0,5.0
1142,1206,000546.jpg,48.0,56.0
1143,1207,004108.jpg,31.0,39.0
1144,1208,005207.jpg,16.0,22.0
1145,1209,002010.jpg,22.0,30.0
1146,1210,005965.jpg,19.0,25.0
1147,1211,003573.jpg,5.0,11.0
1148,1212,004981.jpg,25.0,33.0
1149,1213,005457.jpg,38.0,46.0
1150,1214,001874.jpg,27.0,35.0
1151,1215,007041.jpg,44.0,52.0
1152,1216,003111.jpg,19.0,27.0
1153,1217,004614.jpg,81.0,89.0
1154,1218,002470.jpg,36.0,44.0
1155,1220,000976.jpg,24.0,32.0
1156,1221,006499.jpg,20.0,28.0
1157,1222,003295.jpg,56.0,64.0
1158,1223,003636.jpg,27.0,35.0
1159,1224,004374.jpg,0.0,3.0
1160,1225,006731.jpg,56.0,64.0
1161,1226,004549.jpg,35.0,43.0
1162,1227,002659.jpg,20.0,28.0
1163,1228,006850.jpg,27.0,35.0
1164,1229,007096.jpg,26.0,34.0
1165,1230,001632.jpg,22.0,30.0
1166,1231,006300.jpg,19.0,25.0
1167,1232,005802.jpg,42.0,50.0
1168,1233,006917.jpg,36.0,44.0
1169,1234,002067.jpg,13.0,19.0
1170,1235,000046.jpg,23.0,31.0
1171,1236,002049.jpg,29.0,37.0
1172,1237,000259.jpg,29.0,37.0
1173,1238,001801.jpg,24.0,32.0
1174,1239,003520.jpg,19.0,23.0
1175,1240,006138.jpg,57.0,65.0
1176,1242,000033.jpg,13.0,19.0
1177,1243,002166.jpg,18.0,22.0
1178,1244,007233.jpg,27.0,35.0
1179,1245,005893.jpg,20.0,28.0
1180,1246,003411.jpg,13.0,21.0
1181,1247,000615.jpg,3.0,9.0
1182,1248,005250.jpg,44.0,52.0
1183,1249,006385.jpg,37.0,45.0
1184,1250,004789.jpg,32.0,40.0
1185,1252,001159.jpg,3.0,9.0
1186,1254,006157.jpg,37.0,45.0
1187,1256,003534.jpg,16.0,22.0
1188,1257,004934.jpg,33.0,41.0
1189,1258,006218.jpg,22.0,30.0
1190,1259,003456.jpg,23.0,31.0
1191,1260,003376.jpg,25.0,33.0
1192,1261,001287.jpg,20.0,28.0
1193,1262,002827.jpg,45.0,53.0
1194,1263,002652.jpg,53.0,61.0
1195,1264,001268.jpg,32.0,40.0
1196,1265,000686.jpg,19.0,27.0
1197,1266,000283.jpg,19.0,25.0
1198,1267,006180.jpg,59.0,67.0
1199,1268,006749.jpg,62.0,70.0
1200,1269,005681.jpg,40.0,48.0
1201,1270,000018.jpg,36.0,44.0
1202,1271,003043.jpg,19.0,23.0
1203,1272,006886.jpg,43.0,51.0
1204,1273,001969.jpg,24.0,32.0
1205,1274,003817.jpg,20.0,28.0
1206,1275,005447.jpg,29.0,37.0
1207,1276,004165.jpg,43.0,51.0
1208,1277,002978.jpg,14.0,22.0
1209,1279,003706.jpg,64.0,72.0
1210,1280,006945.jpg,23.0,31.0
1211,1281,004330.jpg,40.0,48.0
1212,1282,000042.jpg,18.0,22.0
1213,1283,002722.jpg,22.0,30.0
1214,1284,000948.jpg,27.0,35.0
1215,1285,003660.jpg,24.0,32.0
1216,1286,001582.jpg,18.0,22.0
1217,1287,003973.jpg,36.0,44.0
1218,1288,003676.jpg,19.0,25.0
1219,1289,002695.jpg,37.0,45.0
1220,1290,004246.jpg,44.0,52.0
1221,1291,005841.jpg,51.0,59.0
1222,1292,000600.jpg,40.0,48.0
1223,1293,003010.jpg,43.0,51.0
1224,1294,002138.jpg,19.0,25.0
1225,1295,006155.jpg,16.0,22.0
1226,1296,007343.jpg,23.0,31.0
1227,1297,004219.jpg,20.0,28.0
1228,1298,002728.jpg,23.0,31.0
1229,1299,003493.jpg,60.0,68.0
1230,1300,001887.jpg,30.0,38.0
1231,1302,004540.jpg,29.0,37.0
1232,1303,003058.jpg,49.0,57.0
1233,1304,000522.jpg,27.0,35.0
1234,1305,001045.jpg,38.0,46.0
1235,1306,002826.jpg,11.0,17.0
1236,1307,001944.jpg,32.0,40.0
1237,1308,002134.jpg,24.0,32.0
1238,1309,002406.jpg,25.0,33.0
1239,1310,001399.jpg,14.0,22.0
1240,1312,002318.jpg,41.0,49.0
1241,1313,005644.jpg,66.0,74.0
1242,1314,004626.jpg,24.0,32.0
1243,1315,002154.jpg,24.0,32.0
1244,1316,004915.jpg,14.0,22.0
1245,1317,001300.jpg,3.0,9.0
1246,1318,005623.jpg,53.0,61.0
1247,1319,006129.jpg,27.0,35.0
1248,1320,005627.jpg,26.0,34.0
1249,1321,006477.jpg,58.0,66.0
1250,1322,004044.jpg,31.0,39.0
1251,1323,007047.jpg,0.0,3.0
1252,1324,005043.jpg,65.0,73.0
1253,1325,005973.jpg,36.0,44.0
1254,1326,002299.jpg,13.0,21.0
1255,1328,006881.jpg,27.0,35.0
1256,1329,000912.jpg,16.0,22.0
1257,1330,002655.jpg,16.0,22.0
1258,1331,000695.jpg,42.0,50.0
1259,1332,003226.jpg,26.0,34.0
1260,1333,003603.jpg,37.0,45.0
1261,1334,004780.jpg,22.0,30.0
1262,1335,007400.jpg,20.0,28.0
1263,1336,003627.jpg,24.0,32.0
1264,1337,000405.jpg,23.0,31.0
1265,1339,000148.jpg,43.0,51.0
1266,1340,001857.jpg,23.0,31.0
1267,1341,001617.jpg,14.0,22.0
1268,1342,006999.jpg,41.0,49.0
1269,1343,006871.jpg,28.0,36.0
1270,1344,001270.jpg,13.0,19.0
1271,1345,007223.jpg,22.0,30.0
1272,1346,007249.jpg,42.0,50.0
1273,1347,003899.jpg,43.0,51.0
1274,1348,002005.jpg,18.0,22.0
1275,1349,002934.jpg,35.0,43.0
1276,1350,007210.jpg,66.0,74.0
1277,1351,007312.jpg,28.0,36.0
1278,1352,006866.jpg,24.0,32.0
1279,1353,003972.jpg,50.0,58.0
1280,1354,006582.jpg,19.0,23.0
1281,1355,004661.jpg,13.0,19.0
1282,1356,002866.jpg,33.0,41.0
1283,1357,007588.jpg,27.0,35.0
1284,1358,005676.jpg,34.0,42.0
1285,1359,000649.jpg,24.0,32.0
1286,1360,006246.jpg,28.0,36.0
1287,1361,004492.jpg,26.0,34.0
1288,1362,001325.jpg,16.0,22.0
1289,1363,005672.jpg,23.0,31.0
1290,1364,006143.jpg,19.0,25.0
1291,1365,001722.jpg,23.0,31.0
1292,1366,001907.jpg,27.0,35.0
1293,1368,006122.jpg,65.0,73.0
1294,1369,003954.jpg,13.0,19.0
1295,1370,004325.jpg,34.0,42.0
1296,1371,001933.jpg,47.0,55.0
1297,1372,004198.jpg,60.0,68.0
1298,1373,004252.jpg,43.0,51.0
1299,1374,005939.jpg,22.0,30.0
1300,1375,007405.jpg,32.0,40.0
1301,1376,004754.jpg,13.0,19.0
1302,1378,006778.jpg,16.0,22.0
1303,1379,000612.jpg,16.0,22.0
1304,1380,005924.jpg,20.0,28.0
1305,1381,003643.jpg,27.0,35.0
1306,1382,000907.jpg,0.0,3.0
1307,1383,004653.jpg,45.0,53.0
1308,1384,003781.jpg,29.0,37.0
1309,1385,002634.jpg,68.0,76.0
1310,1386,002842.jpg,30.0,38.0
1311,1387,000421.jpg,11.0,17.0
1312,1388,001385.jpg,31.0,39.0
1313,1389,003040.jpg,21.0,29.0
1314,1390,005171.jpg,23.0,31.0
1315,1391,004530.jpg,43.0,51.0
1316,1392,006580.jpg,70.0,78.0
1317,1393,002455.jpg,75.0,83.0
1318,1394,001835.jpg,16.0,22.0
1319,1395,001010.jpg,37.0,45.0
1320,1396,001123.jpg,34.0,42.0
1321,1397,003836.jpg,22.0,30.0
1322,1398,002968.jpg,48.0,56.0
1323,1399,006755.jpg,48.0,56.0
1324,1400,001160.jpg,52.0,60.0
1325,1401,003705.jpg,29.0,37.0
1326,1402,004677.jpg,36.0,44.0
1327,1403,006386.jpg,52.0,60.0
1328,1404,003440.jpg,18.0,22.0
1329,1406,006989.jpg,58.0,66.0
1330,1407,007122.jpg,22.0,30.0
1331,1408,000607.jpg,23.0,31.0
1332,1411,006370.jpg,29.0,37.0
1333,1412,002679.jpg,38.0,46.0
1334,1413,004999.jpg,45.0,53.0
1335,1414,007074.jpg,13.0,21.0
1336,1415,002578.jpg,36.0,44.0
1337,1416,001926.jpg,36.0,44.0
1338,1417,004210.jpg,35.0,43.0
1339,1418,006237.jpg,1.0,5.0
1340,1419,007591.jpg,22.0,30.0
1341,1420,002346.jpg,13.0,19.0
1342,1421,004922.jpg,53.0,61.0
1343,1422,007508.jpg,37.0,45.0
1344,1423,001792.jpg,28.0,36.0
1345,1424,005495.jpg,44.0,52.0
1346,1425,004422.jpg,59.0,67.0
1347,1427,002729.jpg,26.0,34.0
1348,1428,004112.jpg,16.0,22.0
1349,1429,002740.jpg,19.0,27.0
1350,1430,002942.jpg,37.0,45.0
1351,1431,001929.jpg,0.0,4.0
1352,1432,001094.jpg,22.0,30.0
1353,1433,004478.jpg,69.0,77.0
1354,1435,001261.jpg,24.0,32.0
1355,1436,004602.jpg,20.0,28.0
1356,1437,007459.jpg,23.0,31.0
1357,1438,006214.jpg,74.0,82.0
1358,1439,004836.jpg,8.0,16.0
1359,1440,006817.jpg,19.0,27.0
1360,1441,004363.jpg,23.0,31.0
1361,1442,000852.jpg,44.0,52.0
1362,1443,004577.jpg,50.0,58.0
1363,1444,006425.jpg,27.0,35.0
1364,1445,006445.jpg,47.0,55.0
1365,1446,006279.jpg,28.0,36.0
1366,1447,002237.jpg,37.0,45.0
1367,1448,002044.jpg,23.0,31.0
1368,1449,003740.jpg,38.0,46.0
1369,1450,005856.jpg,42.0,50.0
1370,1452,003912.jpg,22.0,30.0
1371,1453,006289.jpg,22.0,30.0
1372,1454,004894.jpg,30.0,38.0
1373,1455,000439.jpg,29.0,37.0
1374,1456,002843.jpg,19.0,25.0
1375,1457,003981.jpg,14.0,22.0
1376,1458,000451.jpg,23.0,31.0
1377,1459,006687.jpg,30.0,38.0
1378,1460,001273.jpg,19.0,27.0
1379,1461,005977.jpg,34.0,42.0
1380,1462,001560.jpg,28.0,36.0
1381,1463,006739.jpg,57.0,65.0
1382,1464,006096.jpg,40.0,48.0
1383,1466,003889.jpg,19.0,27.0
1384,1467,005877.jpg,51.0,59.0
1385,1469,002377.jpg,33.0,41.0
1386,1470,005384.jpg,40.0,48.0
1387,1471,007032.jpg,26.0,34.0
1388,1472,002816.jpg,41.0,49.0
1389,1473,005970.jpg,28.0,36.0
1390,1474,005294.jpg,25.0,33.0
1391,1475,004878.jpg,19.0,27.0
1392,1476,005388.jpg,24.0,32.0
1393,1477,005901.jpg,18.0,22.0
1394,1478,005075.jpg,22.0,30.0
1395,1479,000154.jpg,29.0,37.0
1396,1480,000543.jpg,24.0,32.0
1397,1481,006628.jpg,38.0,46.0
1398,1482,001784.jpg,46.0,54.0
1399,1483,002660.jpg,28.0,36.0
1400,1484,003566.jpg,21.0,29.0
1401,1485,000949.jpg,49.0,57.0
1402,1486,003221.jpg,19.0,25.0
1403,1487,004488.jpg,26.0,34.0
1404,1488,003394.jpg,31.0,39.0
1405,1489,004684.jpg,53.0,61.0
1406,1490,001099.jpg,0.0,4.0
1407,1492,006932.jpg,54.0,62.0
1408,1493,006433.jpg,24.0,32.0
1409,1494,006442.jpg,26.0,34.0
1410,1495,004107.jpg,28.0,36.0
1411,1496,002194.jpg,35.0,43.0
1412,1497,005520.jpg,23.0,31.0
1413,1498,000827.jpg,25.0,33.0
1414,1499,001480.jpg,12.0,18.0
1415,1500,005763.jpg,28.0,36.0
1416,1501,001193.jpg,65.0,73.0
1417,1502,000766.jpg,41.0,49.0
1418,1503,001766.jpg,39.0,47.0
1419,1504,001402.jpg,35.0,43.0
1420,1505,001676.jpg,22.0,30.0
1421,1506,000934.jpg,0.0,3.0
1422,1507,004041.jpg,24.0,32.0
1423,1508,000403.jpg,36.0,44.0
